============================================================================================
Box Size: 2.25 X 1 X 0.8 M
Kinect Position: 0.6, 0.35, 0.35
Experiment Time: 10/07/2013 3:52:42 PM and Ticks:635167579620106840
============================================================================================
EVENTTYPE | EVENT# | HANDTYPE | X | Y | Z | TIME | STOPWATCH(ms) | SKELETON ID
IN   |0|RH1|0.667472026175964|0.309484479274918|1.30843361064699|3:53:24PM|42356|109
SKT | IN | 0.4485705 | 0.04057027 | 2.10757 | 3:53:24PM | 42391 | 109
IN   |1|LH1|0.726323806559966|0.303562305214207|0.969977705873203|3:53:24PM|42391|109
IN   |0|RH1|0.664649388527967|0.309751424642451|1.30760498690146|3:53:24PM|42391|109
SKT | IN | 0.4484612 | 0.03922357 | 2.10298 | 3:53:24PM | 42442 | 109
IN   |1|LH1|0.723992311200581|0.304244769774097|0.971451430668783|3:53:24PM|42442|109
IN   |0|RH1|0.663811227986407|0.310093816261965|1.30721016574692|3:53:24PM|42442|109
SKT | IN | 0.446755 | 0.03969388 | 2.104089 | 3:53:24PM | 42457 | 109
IN   |1|LH1|0.723306857763805|0.305092187546062|0.972190587845324|3:53:24PM|42457|109
IN   |0|RH1|0.663188895870461|0.310182193609145|1.30692918946032|3:53:24PM|42457|109
SKT | IN | 0.4470258 | 0.04045297 | 2.104697 | 3:53:24PM | 42505 | 109
IN   |1|LH1|0.722684287229272|0.305568854469045|0.972773759671409|3:53:24PM|42505|109
IN   |0|RH1|0.662595054775626|0.310106212277361|1.30671079804875|3:53:24PM|42505|109
SKT | IN | 0.4454359 | 0.04003993 | 2.102643 | 3:53:24PM | 42523 | 109
IN   |1|LH1|0.722561978494293|0.305739366565722|0.973266809277437|3:53:24PM|42523|109
IN   |0|RH1|0.662037214887384|0.309593159927891|1.30671520879232|3:53:24PM|42523|109
SKT | IN | 0.443689 | 0.03632404 | 2.10033 | 3:53:24PM | 42555 | 109
IN   |1|LH1|0.722121440550709|0.305613147185929|0.973442225741477|3:53:24PM|42555|109
IN   |0|RH1|0.661454102628951|0.308669939184077|1.30683882882169|3:53:24PM|42555|109
SKT | IN | 0.4421599 | 0.03367014 | 2.098747 | 3:53:24PM | 42590 | 109
IN   |1|LH1|0.72170808232601|0.305440167776834|0.973748295582743|3:53:24PM|42590|109
IN   |0|RH1|0.660899481391629|0.306990056147927|1.30816741631182|3:53:24PM|42590|109
SKT | IN | 0.4409246 | 0.03950483 | 2.098732 | 3:53:24PM | 42623 | 109
IN   |1|LH1|0.720664822195237|0.30458091879593|0.973742394723097|3:53:24PM|42623|109
IN   |0|RH1|0.660571477020971|0.305550691482456|1.3090148751245|3:53:24PM|42623|109
SKT | IN | 0.439479 | 0.0385521 | 2.09784 | 3:53:24PM | 42655 | 109
IN   |1|LH1|0.719361685804956|0.30353801853656|0.97386661079889|3:53:24PM|42655|109
IN   |0|RH1|0.660168847632673|0.304705265396418|1.30966790359206|3:53:24PM|42655|109
SKT | IN | 0.4412129 | 0.03482508 | 2.096536 | 3:53:24PM | 42687 | 109
IN   |1|LH1|0.718132757199787|0.302277489431343|0.973709492960218|3:53:24PM|42687|109
IN   |0|RH1|0.659183582823116|0.303290127955284|1.31113739645799|3:53:24PM|42687|109
SKT | IN | 0.4394303 | 0.03797434 | 2.095069 | 3:53:24PM | 42719 | 109
IN   |1|LH1|0.717200361711831|0.301751862706542|0.97366979626805|3:53:24PM|42719|109
IN   |0|RH1|0.658513447780536|0.302421842071069|1.31268854768469|3:53:24PM|42719|109
SKT | IN | 0.4394178 | 0.03733596 | 2.094385 | 3:53:24PM | 42754 | 109
IN   |1|LH1|0.716484033068077|0.301439465282556|0.973698108473426|3:53:24PM|42754|109
IN   |0|RH1|0.657720109933276|0.302144284287477|1.31385918287115|3:53:24PM|42754|109
SKT | IN | 0.4369446 | 0.04609749 | 2.091703 | 3:53:24PM | 42786 | 109
IN   |1|LH1|0.71541287796266|0.3012503145728|0.974127202297627|3:53:24PM|42786|109
IN   |0|RH1|0.656576594786794|0.302507098119408|1.31483753347963|3:53:24PM|42786|109
SKT | IN | 0.4401524 | 0.0397689 | 2.091586 | 3:53:24PM | 42818 | 109
IN   |1|LH1|0.713210009430802|0.301394696939181|0.974816708806637|3:53:24PM|42818|109
IN   |0|RH1|0.654400846369174|0.303002165842223|1.31520052575486|3:53:24PM|42818|109
SKT | IN | 0.4421637 | 0.03736627 | 2.089966 | 3:53:24PM | 42854 | 109
IN   |1|LH1|0.709579669215696|0.301372312767494|0.975146978132918|3:53:24PM|42854|109
IN   |0|RH1|0.651520928655721|0.304609040212153|1.31475349093315|3:53:24PM|42854|109
SKT | IN | 0.4433325 | 0.04341341 | 2.09002 | 3:53:24PM | 42887 | 109
IN   |1|LH1|0.708376072585365|0.302043421744934|0.975952594486288|3:53:24PM|42887|109
IN   |0|RH1|0.647819182073898|0.305997245303289|1.31617220064334|3:53:24PM|42887|109
SKT | IN | 0.4431009 | 0.03837196 | 2.089037 | 3:53:24PM | 42923 | 109
IN   |1|LH1|0.705768607711869|0.302797913991409|0.977871506359651|3:53:24PM|42923|109
IN   |0|RH1|0.645046731538402|0.30722694786662|1.31712206023251|3:53:24PM|42923|109
SKT | IN | 0.4440542 | 0.03488413 | 2.08645 | 3:53:24PM | 42955 | 109
IN   |1|LH1|0.704551361617448|0.302778680845218|0.9793194819495|3:53:24PM|42955|109
IN   |0|RH1|0.642922064302984|0.308125495486264|1.31773133889218|3:53:24PM|42955|109
SKT | IN | 0.4443822 | 0.03648744 | 2.087145 | 3:53:24PM | 42989 | 109
IN   |1|LH1|0.703312002199111|0.302910518562925|0.980661897716782|3:53:24PM|42989|109
IN   |0|RH1|0.641243359033996|0.308583999422658|1.31845243586193|3:53:24PM|42989|109
SKT | IN | 0.4455011 | 0.03563469 | 2.084851 | 3:53:25PM | 43025 | 109
IN   |1|LH1|0.701850138634731|0.302737658060452|0.982285230166029|3:53:25PM|43025|109
IN   |0|RH1|0.640461167255665|0.308896307666678|1.31892486226151|3:53:25PM|43025|109
SKT | IN | 0.4464415 | 0.03325434 | 2.083385 | 3:53:25PM | 43055 | 109
IN   |1|LH1|0.700811408457105|0.302392888308488|0.983824222045579|3:53:25PM|43055|109
IN   |0|RH1|0.639520486721821|0.308796990910227|1.31939705024253|3:53:25PM|43055|109
SKT | IN | 0.4475886 | 0.03513407 | 2.082865 | 3:53:25PM | 43086 | 109
IN   |1|LH1|0.70004364100327|0.302041965138808|0.985142557537131|3:53:25PM|43086|109
IN   |0|RH1|0.638824781285817|0.308683256725797|1.31988282808212|3:53:25PM|43086|109
SKT | IN | 0.4483529 | 0.02905863 | 2.083762 | 3:53:25PM | 43118 | 109
IN   |1|LH1|0.699690245053126|0.301883640970938|0.985860078228302|3:53:25PM|43118|109
IN   |0|RH1|0.638775845870896|0.308722139191358|1.31990678914857|3:53:25PM|43118|109
SKT | IN | 0.4442237 | 0.0364898 | 2.08216 | 3:53:25PM | 43150 | 109
IN   |1|LH1|0.699417315375996|0.301361284178256|0.986420957917944|3:53:25PM|43150|109
IN   |0|RH1|0.638579388955451|0.308012861188092|1.32112951879292|3:53:25PM|43150|109
SKT | IN | 0.4472513 | 0.04217791 | 2.081143 | 3:53:25PM | 43188 | 109
IN   |1|LH1|0.699405871283834|0.301226235981742|0.986507027022285|3:53:25PM|43188|109
IN   |0|RH1|0.638870855677698|0.307705220029006|1.32208057047495|3:53:25PM|43188|109
SKT | IN | 0.4494689 | 0.04927779 | 2.079859 | 3:53:25PM | 43219 | 109
IN   |1|LH1|0.699357293496793|0.301107091545988|0.986648528444517|3:53:25PM|43219|109
IN   |0|RH1|0.638938208928442|0.307439612360977|1.32244916558661|3:53:25PM|43219|109
SKT | IN | 0.4519534 | 0.03798621 | 2.07887 | 3:53:25PM | 43247 | 109
IN   |1|LH1|0.699178777579998|0.300819456426139|0.986903397897537|3:53:25PM|43247|109
IN   |0|RH1|0.639809092421027|0.306809466714991|1.32372148629385|3:53:25PM|43247|109
SKT | IN | 0.4533995 | 0.03392695 | 2.07979 | 3:53:25PM | 43326 | 109
IN   |1|LH1|0.699059329868059|0.300617285441218|0.986959068634001|3:53:25PM|43326|109
IN   |0|RH1|0.640382369912759|0.306395760848627|1.32421560878345|3:53:25PM|43326|109
SKT | IN | 0.4550392 | 0.03987674 | 2.080028 | 3:53:25PM | 43330 | 109
IN   |1|LH1|0.699109159352681|0.300574211517214|0.98698541388616|3:53:25PM|43330|109
IN   |0|RH1|0.640738805699882|0.305628218600332|1.32540329089778|3:53:25PM|43330|109
SKT | IN | 0.4551918 | 0.03977733 | 2.078264 | 3:53:25PM | 43351 | 109
IN   |1|LH1|0.699165604953083|0.300469989862585|0.986959545471144|3:53:25PM|43351|109
IN   |0|RH1|0.64089306252548|0.305161718193574|1.326210933809|3:53:25PM|43351|109
SKT | IN | 0.4561138 | 0.03615852 | 2.079569 | 3:53:25PM | 43388 | 109
IN   |1|LH1|0.699013195871532|0.29998205653712|0.986963777400789|3:53:25PM|43388|109
IN   |0|RH1|0.640815993717328|0.304784784200221|1.32647808181846|3:53:25PM|43388|109
SKT | IN | 0.4573744 | 0.03990513 | 2.077793 | 3:53:25PM | 43418 | 109
IN   |1|LH1|0.699018858312966|0.299870789665107|0.987008182859746|3:53:25PM|43418|109
IN   |0|RH1|0.640843829087326|0.30448852835024|1.32704444513525|3:53:25PM|43418|109
SKT | IN | 0.4574571 | 0.0409963 | 2.07691 | 3:53:25PM | 43451 | 109
IN   |1|LH1|0.699174128417558|0.299517785629534|0.987162499280201|3:53:25PM|43451|109
IN   |0|RH1|0.640936514312907|0.303988823269147|1.32785435302291|3:53:25PM|43451|109
SKT | IN | 0.4595213 | 0.03845635 | 2.078379 | 3:53:25PM | 43487 | 109
IN   |1|LH1|0.699383221518098|0.299350186745108|0.987422017895366|3:53:25PM|43487|109
IN   |0|RH1|0.640951177055989|0.303963436705241|1.32847233396044|3:53:25PM|43487|109
SKT | IN | 0.4601523 | 0.04047082 | 2.079449 | 3:53:25PM | 43519 | 109
IN   |1|LH1|0.6997750028607|0.298986451386853|0.987722246481629|3:53:25PM|43519|109
IN   |0|RH1|0.640940269405648|0.303777942374127|1.32904549220652|3:53:25PM|43519|109
SKT | IN | 0.4614561 | 0.04180375 | 2.080326 | 3:53:25PM | 43549 | 109
IN   |1|LH1|0.700109682951787|0.298905119257057|0.987770585847017|3:53:25PM|43549|109
IN   |0|RH1|0.641742905577789|0.304125922604899|1.33076186750333|3:53:25PM|43549|109
SKT | IN | 0.4636215 | 0.04288388 | 2.081345 | 3:53:25PM | 43588 | 109
IN   |1|LH1|0.701114259666867|0.299696680643099|0.988290815170205|3:53:25PM|43588|109
IN   |0|RH1|0.6425227727749|0.304577619137155|1.33203597634985|3:53:25PM|43588|109
SKT | IN | 0.4626277 | 0.0430187 | 2.079845 | 3:53:25PM | 43618 | 109
IN   |1|LH1|0.70176102968795|0.300360149870043|0.988483516980684|3:53:25PM|43618|109
IN   |0|RH1|0.642808875078946|0.304132343562515|1.33387239539745|3:53:25PM|43618|109
SKT | IN | 0.464869 | 0.04584214 | 2.081894 | 3:53:25PM | 43654 | 109
IN   |1|LH1|0.701783500639747|0.30073113853227|0.988574294851813|3:53:25PM|43654|109
IN   |0|RH1|0.643289228926509|0.304455056136004|1.33476932606373|3:53:25PM|43654|109
SKT | IN | 0.4636364 | 0.0440594 | 2.081711 | 3:53:25PM | 43689 | 109
IN   |1|LH1|0.701724194016304|0.301831976043458|0.989782480963296|3:53:25PM|43689|109
IN   |0|RH1|0.644115945375907|0.304547773574905|1.33588572102516|3:53:25PM|43689|109
SKT | IN | 0.4647773 | 0.05119873 | 2.085024 | 3:53:25PM | 43720 | 109
IN   |1|LH1|0.702456615914661|0.304678511406354|0.9912497088528|3:53:25PM|43720|109
IN   |0|RH1|0.64651884710201|0.306266895796483|1.33730323864249|3:53:25PM|43720|109
SKT | IN | 0.4665532 | 0.05327575 | 2.090519 | 3:53:25PM | 43772 | 109
IN   |1|LH1|0.702800117493456|0.307405129440449|0.992405383273892|3:53:25PM|43772|109
IN   |0|RH1|0.647497138167906|0.306594394361528|1.33823080609522|3:53:25PM|43772|109
SKT | IN | 0.4682425 | 0.05429597 | 2.094969 | 3:53:25PM | 43787 | 109
IN   |1|LH1|0.703437231561777|0.309545329738987|0.992797999056642|3:53:25PM|43787|109
IN   |0|RH1|0.649623474333432|0.307475730247564|1.3396093422761|3:53:25PM|43787|109
SKT | IN | 0.4691292 | 0.05389008 | 2.100913 | 3:53:25PM | 43817 | 109
IN   |1|LH1|0.703447781584239|0.311539899151607|0.993829099774083|3:53:25PM|43817|109
IN   |0|RH1|0.654180964827585|0.309264442569965|1.34135706961506|3:53:25PM|43817|109
SKT | IN | 0.4701307 | 0.04998493 | 2.106177 | 3:53:25PM | 43855 | 109
IN   |1|LH1|0.705033742022998|0.313343266715232|0.994531659699887|3:53:25PM|43856|109
IN   |0|RH1|0.66031523664491|0.309698184202222|1.34296258027608|3:53:25PM|43856|109
SKT | IN | 0.474698 | 0.05268567 | 2.113817 | 3:53:25PM | 43888 | 109
IN   |1|LH1|0.710382961038951|0.316897177575434|0.997303931245578|3:53:25PM|43888|109
IN   |0|RH1|0.669960758593281|0.311719715691496|1.34405954412393|3:53:25PM|43888|109
SKT | IN | 0.4759307 | 0.05181571 | 2.120701 | 3:53:25PM | 43920 | 109
IN   |1|LH1|0.71353407989478|0.317183593902402|0.997574476719679|3:53:25PM|43920|109
IN   |0|RH1|0.680778703941772|0.312597365472234|1.34537585305762|3:53:25PM|43920|109
SKT | IN | 0.4753666 | 0.05147843 | 2.126831 | 3:53:25PM | 43971 | 109
IN   |1|LH1|0.723268591580639|0.314678379999418|1.00154587447113|3:53:25PM|43971|109
IN   |0|RH1|0.691909037243493|0.311049112067201|1.34714575332374|3:53:25PM|43971|109
SKT | IN | 0.4772319 | 0.04801601 | 2.135628 | 3:53:25PM | 43987 | 109
IN   |1|LH1|0.738287055194339|0.30830233936059|1.00344762020734|3:53:25PM|43987|109
IN   |0|RH1|0.705925010304747|0.306138268557584|1.34712310355944|3:53:25PM|43987|109
SKT | IN | 0.4758458 | 0.04779901 | 2.141314 | 3:53:26PM | 44018 | 109
IN   |1|LH1|0.759203100573414|0.295412266947514|1.00524672674849|3:53:26PM|44018|109
IN   |0|RH1|0.719686650338634|0.296753920095937|1.34475536872508|3:53:26PM|44018|109
SKT | IN | 0.4775842 | 0.03970094 | 2.151167 | 3:53:26PM | 44055 | 109
IN   |1|LH1|0.774630392458666|0.283817414646771|1.00515445876128|3:53:26PM|44056|109
IN   |0|RH1|0.739656173928491|0.279099467405519|1.34380360178733|3:53:26PM|44056|109
SKT | IN | 0.4824678 | 0.03578069 | 2.157941 | 3:53:26PM | 44086 | 109
IN   |1|LH1|0.783648694710064|0.257741013970638|1.00772544542792|3:53:26PM|44086|109
IN   |0|RH1|0.762967491638894|0.266213853990787|1.34510787058316|3:53:26PM|44086|109
SKT | IN | 0.4842682 | 0.03607584 | 2.165343 | 3:53:26PM | 44119 | 109
IN   |1|LH1|0.800227786787687|0.23899131238029|1.00642213030638|3:53:26PM|44119|109
IN   |0|RH1|0.784060443609303|0.253530827734154|1.34663148446485|3:53:26PM|44119|109
SKT | IN | 0.4875419 | 0.03123677 | 2.16957 | 3:53:26PM | 44173 | 109
IN   |1|LH1|0.826496925484748|0.223022866417081|1.00572010682236|3:53:26PM|44174|109
IN   |0|RH1|0.812496151608396|0.23820245611991|1.34610100314308|3:53:26PM|44174|109
SKT | IN | 0.4938512 | 0.02698538 | 2.177273 | 3:53:26PM | 44188 | 109
IN   |1|LH1|0.856580225127264|0.203751818740343|1.00748440425205|3:53:26PM|44188|109
IN   |0|RH1|0.836457994432622|0.219908627656934|1.34449835350492|3:53:26PM|44188|109
SKT | IN | 0.5005853 | 0.02969231 | 2.183797 | 3:53:26PM | 44219 | 109
IN   |1|LH1|0.89049193122579|0.192027358221066|1.00362238102031|3:53:26PM|44219|109
IN   |0|RH1|0.880909649807542|0.208911697307477|1.34779305974558|3:53:26PM|44219|109
SKT | IN | 0.5074958 | 0.0259634 | 2.188884 | 3:53:26PM | 44255 | 109
IN   |1|LH1|0.915931492450412|0.172285499772504|1.00766977469146|3:53:26PM|44255|109
IN   |0|RH1|0.906617610756147|0.196926682651627|1.35095019847045|3:53:26PM|44255|109
SKT | IN | 0.5136082 | 0.0282984 | 2.195598 | 3:53:26PM | 44287 | 109
IN   |1|LH1|0.949031323656561|0.15323584136355|1.00958403740267|3:53:26PM|44287|109
IN   |0|RH1|0.9389041365584|0.17061278086036|1.35297139191102|3:53:26PM|44287|109
SKT | IN | 0.5219532 | 0.02190884 | 2.200988 | 3:53:26PM | 44322 | 109
IN   |1|LH1|0.982074292029782|0.144883111895462|1.00387272052047|3:53:26PM|44322|109
IN   |0|RH1|0.970946700541808|0.154181476005707|1.35535367027825|3:53:26PM|44322|109
SKT | IN | 0.5316977 | 0.01728668 | 2.206257 | 3:53:26PM | 44356 | 109
EXIT |1|LH1|1.02574304037061|0.135333111645333|1.00179657159915|3:53:26PM|44356|109
EXIT |0|RH1|1.02209988515647|0.154114828843791|1.36492462620648|3:53:26PM|44356|109
SKT | OUT | 0.5419444 | 0.01298126 | 2.210041 | 3:53:26PM | 44387 | 109
SKT | OUT | 0.553304 | 0.01951049 | 2.216014 | 3:53:26PM | 44423 | 109
SKT | OUT | 0.5657199 | 0.01898414 | 2.219958 | 3:53:26PM | 44455 | 109
SKT | OUT | 0.5770758 | 0.01832839 | 2.226179 | 3:53:26PM | 44486 | 109
SKT | OUT | 0.586155 | 0.01267715 | 2.228742 | 3:53:26PM | 44523 | 109
SKT | OUT | 0.5998111 | 0.01752612 | 2.231683 | 3:53:26PM | 44555 | 109
SKT | OUT | 0.6086693 | 0.01764596 | 2.235609 | 3:53:26PM | 44588 | 109
SKT | OUT | 0.6188906 | 0.01511123 | 2.237781 | 3:53:26PM | 44622 | 109
SKT | OUT | 0.630457 | 0.01272639 | 2.240571 | 3:53:26PM | 44655 | 109
SKT | OUT | 0.6352053 | 0.01597129 | 2.24367 | 3:53:26PM | 44686 | 109
SKT | OUT | 0.6417452 | 0.01656485 | 2.246453 | 3:53:26PM | 44723 | 109
SKT | OUT | 0.6496639 | 0.004409973 | 2.249155 | 3:53:26PM | 44775 | 109
SKT | OUT | 0.6545486 | 0.00514024 | 2.251953 | 3:53:26PM | 44791 | 109
SKT | OUT | 0.6568429 | 0.0009639013 | 2.254772 | 3:53:26PM | 44841 | 109
SKT | OUT | 0.6599103 | 0.007728294 | 2.257369 | 3:53:26PM | 44859 | 109
SKT | OUT | 0.6605819 | 0.004233886 | 2.260717 | 3:53:26PM | 44908 | 109
SKT | OUT | 0.6608455 | 0.002386791 | 2.264106 | 3:53:26PM | 44924 | 109
SKT | OUT | 0.6588634 | 0.005805536 | 2.267754 | 3:53:26PM | 44975 | 109
SKT | OUT | 0.6555333 | 0.005638485 | 2.272953 | 3:53:27PM | 44994 | 109
SKT | OUT | 0.6524229 | 0.00444157 | 2.276597 | 3:53:27PM | 45025 | 109
SKT | OUT | 0.6504382 | 0.003140806 | 2.280547 | 3:53:27PM | 45058 | 109
SKT | OUT | 0.6458029 | 0.008831876 | 2.285606 | 3:53:27PM | 45108 | 109
SKT | OUT | 0.640679 | 0.008195413 | 2.288964 | 3:53:27PM | 45124 | 109
SKT | OUT | 0.6348042 | 0.007074156 | 2.292485 | 3:53:27PM | 45176 | 109
SKT | OUT | 0.6329433 | 0.005145317 | 2.295201 | 3:53:27PM | 45188 | 109
SKT | OUT | 0.6276571 | 0.004101724 | 2.299814 | 3:53:27PM | 45241 | 109
SKT | OUT | 0.6206627 | 0.01298368 | 2.302922 | 3:53:27PM | 45255 | 109
SKT | OUT | 0.6143347 | 0.01204091 | 2.306723 | 3:53:27PM | 45286 | 109
SKT | OUT | 0.6087208 | 0.01342013 | 2.310398 | 3:53:27PM | 45322 | 109
SKT | OUT | 0.6045667 | 0.01118756 | 2.312803 | 3:53:27PM | 45349 | 109
SKT | OUT | 0.5986897 | 0.00953949 | 2.315581 | 3:53:27PM | 45382 | 109
SKT | OUT | 0.5918922 | 0.006949998 | 2.319049 | 3:53:27PM | 45418 | 109
SKT | OUT | 0.5887142 | 0.006667274 | 2.319765 | 3:53:27PM | 45449 | 109
SKT | OUT | 0.5866272 | 0.006431961 | 2.32118 | 3:53:27PM | 45490 | 109
SKT | OUT | 0.5807518 | 0.01241708 | 2.322461 | 3:53:27PM | 45520 | 109
SKT | OUT | 0.5768893 | 0.01277686 | 2.323706 | 3:53:27PM | 45545 | 109
SKT | OUT | 0.5737186 | 0.01020509 | 2.323737 | 3:53:27PM | 45581 | 109
SKT | OUT | 0.5719907 | 0.009220555 | 2.323358 | 3:53:27PM | 45613 | 109
SKT | OUT | 0.5722287 | 0.01605669 | 2.323136 | 3:53:27PM | 45662 | 109
SKT | OUT | 0.5688399 | 0.00687503 | 2.322501 | 3:53:27PM | 45694 | 109
SKT | OUT | 0.5664046 | 0.007610463 | 2.32398 | 3:53:27PM | 45721 | 109
SKT | OUT | 0.5636059 | 0.01091001 | 2.32747 | 3:53:27PM | 45753 | 109
SKT | OUT | 0.5632617 | 0.007964638 | 2.326903 | 3:53:27PM | 45782 | 109
SKT | OUT | 0.5615133 | 0.009520077 | 2.327264 | 3:53:27PM | 45813 | 109
SKT | OUT | 0.559911 | 0.00786315 | 2.328068 | 3:53:27PM | 45849 | 109
SKT | OUT | 0.5589477 | 0.008729731 | 2.32766 | 3:53:27PM | 45882 | 109
SKT | OUT | 0.5581005 | 0.006590044 | 2.327523 | 3:53:27PM | 45924 | 109
SKT | OUT | 0.5588334 | 0.008484336 | 2.327483 | 3:53:27PM | 45954 | 109
SKT | OUT | 0.5590518 | 0.008745302 | 2.32652 | 3:53:27PM | 45983 | 109
SKT | OUT | 0.559396 | 0.00582558 | 2.326588 | 3:53:28PM | 46021 | 109
SKT | OUT | 0.5584612 | 0.01430659 | 2.327105 | 3:53:28PM | 46058 | 109
SKT | OUT | 0.5592161 | 0.01285182 | 2.326261 | 3:53:28PM | 46086 | 109
SKT | OUT | 0.5599325 | 0.01772937 | 2.326955 | 3:53:28PM | 46117 | 109
SKT | OUT | 0.5586209 | 0.0135326 | 2.326759 | 3:53:28PM | 46153 | 109
SKT | OUT | 0.5606357 | 0.0173296 | 2.326488 | 3:53:28PM | 46186 | 109
SKT | OUT | 0.5593174 | 0.01572855 | 2.327296 | 3:53:28PM | 46218 | 109
SKT | OUT | 0.5605595 | 0.01568911 | 2.326527 | 3:53:28PM | 46254 | 109
SKT | OUT | 0.5615587 | 0.01209459 | 2.325709 | 3:53:28PM | 46285 | 109
SKT | OUT | 0.5600675 | 0.01311835 | 2.326854 | 3:53:28PM | 46319 | 109
SKT | OUT | 0.5599002 | 0.0173069 | 2.326858 | 3:53:28PM | 46353 | 109
SKT | OUT | 0.5602285 | 0.01800587 | 2.327777 | 3:53:28PM | 46386 | 109
SKT | OUT | 0.560061 | 0.01183601 | 2.328024 | 3:53:28PM | 46417 | 109
SKT | OUT | 0.5590472 | 0.01230337 | 2.328007 | 3:53:28PM | 46454 | 109
SKT | OUT | 0.5599385 | 0.01813196 | 2.329498 | 3:53:28PM | 46484 | 109
SKT | OUT | 0.5591049 | 0.01648799 | 2.329518 | 3:53:28PM | 46523 | 109
SKT | OUT | 0.5591923 | 0.01302014 | 2.330587 | 3:53:28PM | 46554 | 109
SKT | OUT | 0.5608646 | 0.01247852 | 2.330661 | 3:53:28PM | 46586 | 109
SKT | OUT | 0.5604659 | 0.0117262 | 2.331257 | 3:53:28PM | 46661 | 109
SKT | OUT | 0.5618866 | 0.01118606 | 2.33139 | 3:53:28PM | 46665 | 109
SKT | OUT | 0.5626832 | 0.008299401 | 2.332225 | 3:53:28PM | 46684 | 109
SKT | OUT | 0.5636963 | 0.009023636 | 2.332894 | 3:53:28PM | 46722 | 109
SKT | OUT | 0.5664809 | 0.01257139 | 2.332586 | 3:53:28PM | 46753 | 109
SKT | OUT | 0.5655592 | 0.008506411 | 2.332641 | 3:53:28PM | 46788 | 109
SKT | OUT | 0.5687247 | 0.01166136 | 2.332873 | 3:53:28PM | 46822 | 109
SKT | OUT | 0.5681644 | 0.01277468 | 2.333769 | 3:53:28PM | 46855 | 109
SKT | OUT | 0.5683774 | 0.01042464 | 2.334927 | 3:53:28PM | 46885 | 109
SKT | OUT | 0.5690014 | 0.008499607 | 2.335756 | 3:53:28PM | 46922 | 109
SKT | OUT | 0.5694066 | 0.009405746 | 2.335982 | 3:53:28PM | 46954 | 109
SKT | OUT | 0.5688406 | 0.01077363 | 2.337721 | 3:53:28PM | 46985 | 109
SKT | OUT | 0.571338 | 0.01295689 | 2.336884 | 3:53:29PM | 47022 | 109
SKT | OUT | 0.5708521 | 0.008954153 | 2.337802 | 3:53:29PM | 47054 | 109
SKT | OUT | 0.5697203 | 0.006430665 | 2.339333 | 3:53:29PM | 47090 | 109
SKT | OUT | 0.5713446 | 0.00937608 | 2.339582 | 3:53:29PM | 47121 | 109
SKT | OUT | 0.5721649 | 0.01038668 | 2.339739 | 3:53:29PM | 47153 | 109
SKT | OUT | 0.5717146 | 0.006546908 | 2.34074 | 3:53:29PM | 47190 | 109
SKT | OUT | 0.571643 | 0.009757023 | 2.341911 | 3:53:29PM | 47222 | 109
SKT | OUT | 0.5739715 | 0.008053725 | 2.341807 | 3:53:29PM | 47254 | 109
SKT | OUT | 0.5732021 | 0.008457722 | 2.343561 | 3:53:29PM | 47307 | 109
SKT | OUT | 0.5739307 | 0.009940506 | 2.343494 | 3:53:29PM | 47321 | 109
SKT | OUT | 0.5737562 | 0.00900456 | 2.345049 | 3:53:29PM | 47353 | 109
SKT | OUT | 0.5724289 | 0.007812062 | 2.345636 | 3:53:29PM | 47389 | 109
SKT | OUT | 0.5733966 | 0.008590971 | 2.346531 | 3:53:29PM | 47421 | 109
SKT | OUT | 0.5743231 | 0.00902016 | 2.347131 | 3:53:29PM | 47453 | 109
SKT | OUT | 0.5733764 | 0.009231877 | 2.348609 | 3:53:29PM | 47485 | 109
SKT | OUT | 0.5747353 | 0.009030958 | 2.348993 | 3:53:29PM | 47520 | 109
SKT | OUT | 0.5752715 | 0.006179344 | 2.349908 | 3:53:29PM | 47553 | 109
SKT | OUT | 0.5742286 | 0.00740018 | 2.350773 | 3:53:29PM | 47586 | 109
SKT | OUT | 0.5734015 | 0.009067811 | 2.351645 | 3:53:29PM | 47616 | 109
SKT | OUT | 0.5723668 | 0.008350817 | 2.352124 | 3:53:29PM | 47653 | 109
SKT | OUT | 0.5714388 | 0.009011834 | 2.352801 | 3:53:29PM | 47685 | 109
SKT | OUT | 0.5719149 | 0.007972232 | 2.353343 | 3:53:29PM | 47720 | 109
SKT | OUT | 0.5677617 | 0.006461896 | 2.354295 | 3:53:29PM | 47753 | 109
SKT | OUT | 0.566351 | 0.002807571 | 2.35345 | 3:53:29PM | 47786 | 109
SKT | OUT | 0.5661818 | 0.00311511 | 2.352085 | 3:53:29PM | 47817 | 109
SKT | OUT | 0.5650355 | 0.005671473 | 2.35154 | 3:53:29PM | 47853 | 109
SKT | OUT | 0.5596232 | 0.01446385 | 2.348907 | 3:53:29PM | 47886 | 109
SKT | OUT | 0.5533242 | 0.01310388 | 2.344379 | 3:53:29PM | 47919 | 109
SKT | OUT | 0.5518947 | 0.01947488 | 2.340235 | 3:53:29PM | 47953 | 109
SKT | OUT | 0.5506827 | 0.02073619 | 2.331435 | 3:53:29PM | 47985 | 109
SKT | OUT | 0.5481276 | 0.02283452 | 2.323223 | 3:53:30PM | 48020 | 109
SKT | OUT | 0.5436291 | 0.01920396 | 2.314025 | 3:53:30PM | 48053 | 109
