============================================================================================
Box Size: 2.25 X 1 X 0.8 M
Kinect Position: 0.6, 0.35, 0.35
Experiment Time: 10/14/2013 3:27:24 PM and Ticks:635173612443672432
============================================================================================
EVENTTYPE | EVENT# | HANDTYPE | X | Y | Z | TIME | STOPWATCH(ms) | SKELETON ID
SKT | OUT | -1.093594 | 0.3516355 | 3.108967 | 3:28:28PM | 63963 | 194
SKT | OUT | -1.089825 | 0.3549716 | 3.110826 | 3:28:28PM | 63996 | 194
SKT | OUT | -1.093937 | 0.3580478 | 3.109495 | 3:28:28PM | 64027 | 194
SKT | OUT | -1.09056 | 0.3583643 | 3.105083 | 3:28:28PM | 64059 | 194
SKT | OUT | -1.092271 | 0.3594365 | 3.10399 | 3:28:28PM | 64091 | 194
SKT | OUT | -1.096243 | 0.3590693 | 3.108099 | 3:28:28PM | 64127 | 194
SKT | OUT | -1.090715 | 0.3623844 | 3.109225 | 3:28:28PM | 64159 | 194
SKT | OUT | -1.088062 | 0.3628933 | 3.109225 | 3:28:28PM | 64191 | 194
SKT | OUT | -1.084608 | 0.366273 | 3.109897 | 3:28:28PM | 64227 | 194
SKT | OUT | -1.090809 | 0.3595147 | 3.107381 | 3:28:28PM | 64260 | 194
SKT | OUT | -1.094226 | 0.3714088 | 3.106165 | 3:28:28PM | 64296 | 194
SKT | OUT | -1.09372 | 0.3608464 | 3.107467 | 3:28:28PM | 64328 | 194
SKT | OUT | -1.092509 | 0.3717451 | 3.10103 | 3:28:28PM | 64363 | 194
SKT | OUT | -1.09735 | 0.3674161 | 3.101582 | 3:28:28PM | 64395 | 194
SKT | OUT | -1.100381 | 0.359753 | 3.100018 | 3:28:28PM | 64427 | 194
SKT | OUT | -1.099747 | 0.3642671 | 3.0981 | 3:28:28PM | 64463 | 194
SKT | OUT | -1.100985 | 0.365422 | 3.097795 | 3:28:28PM | 64495 | 194
SKT | OUT | -1.107183 | 0.362155 | 3.096205 | 3:28:28PM | 64528 | 194
SKT | OUT | -1.106349 | 0.3684707 | 3.097791 | 3:28:28PM | 64564 | 194
SKT | OUT | -1.107809 | 0.3648213 | 3.099231 | 3:28:28PM | 64595 | 194
SKT | OUT | -1.105497 | 0.3669549 | 3.097654 | 3:28:28PM | 64631 | 194
SKT | OUT | -1.106584 | 0.3623299 | 3.099475 | 3:28:29PM | 64663 | 194
SKT | OUT | -1.108717 | 0.3659827 | 3.098347 | 3:28:29PM | 64699 | 194
SKT | OUT | -1.10746 | 0.3657201 | 3.097543 | 3:28:29PM | 64732 | 194
SKT | OUT | -1.107482 | 0.3689645 | 3.101199 | 3:28:29PM | 64768 | 194
SKT | OUT | -1.11308 | 0.3610457 | 3.101296 | 3:28:29PM | 64799 | 194
SKT | OUT | -1.113308 | 0.3589041 | 3.100242 | 3:28:29PM | 64831 | 194
SKT | OUT | -1.11729 | 0.3613816 | 3.100974 | 3:28:29PM | 64867 | 194
SKT | OUT | -1.113662 | 0.3592411 | 3.102544 | 3:28:29PM | 64899 | 194
SKT | OUT | -1.116401 | 0.3527364 | 3.101529 | 3:28:29PM | 64931 | 194
SKT | OUT | -1.113001 | 0.3588671 | 3.103612 | 3:28:29PM | 64967 | 194
SKT | OUT | -1.107542 | 0.3549417 | 3.103597 | 3:28:29PM | 64999 | 194
SKT | OUT | -1.110459 | 0.3565679 | 3.104265 | 3:28:29PM | 65031 | 194
SKT | OUT | -1.115079 | 0.3625098 | 3.103348 | 3:28:29PM | 65063 | 194
SKT | OUT | -1.113063 | 0.354829 | 3.105072 | 3:28:29PM | 65095 | 194
SKT | OUT | -1.118223 | 0.3512221 | 3.102728 | 3:28:29PM | 65131 | 194
SKT | OUT | -1.11647 | 0.3533591 | 3.10417 | 3:28:29PM | 65163 | 194
SKT | OUT | -1.117852 | 0.3510131 | 3.103865 | 3:28:29PM | 65195 | 194
SKT | OUT | -1.120858 | 0.3555377 | 3.100339 | 3:28:29PM | 65232 | 194
SKT | OUT | -1.121944 | 0.3505967 | 3.10282 | 3:28:29PM | 65263 | 194
SKT | OUT | -1.127256 | 0.3439105 | 3.100669 | 3:28:29PM | 65295 | 194
SKT | OUT | -1.129194 | 0.3373355 | 3.097932 | 3:28:29PM | 65332 | 194
SKT | OUT | -1.136248 | 0.3394808 | 3.09332 | 3:28:29PM | 65363 | 194
SKT | OUT | -1.135787 | 0.3412388 | 3.093772 | 3:28:29PM | 65395 | 194
SKT | OUT | -1.135922 | 0.3450424 | 3.093995 | 3:28:29PM | 65431 | 194
SKT | OUT | -1.135513 | 0.3398489 | 3.092847 | 3:28:29PM | 65463 | 194
SKT | OUT | -1.140738 | 0.3417906 | 3.089165 | 3:28:29PM | 65495 | 194
SKT | OUT | -1.14367 | 0.3496491 | 3.090451 | 3:28:29PM | 65527 | 194
SKT | OUT | -1.146781 | 0.3397339 | 3.089993 | 3:28:29PM | 65559 | 194
SKT | OUT | -1.142615 | 0.3494253 | 3.096391 | 3:28:29PM | 65595 | 194
SKT | OUT | -1.145214 | 0.3484915 | 3.095847 | 3:28:29PM | 65627 | 194
SKT | OUT | -1.144274 | 0.3535493 | 3.097053 | 3:28:30PM | 65660 | 194
SKT | OUT | -1.147701 | 0.3592988 | 3.094085 | 3:28:30PM | 65695 | 194
SKT | OUT | -1.148936 | 0.3526239 | 3.095494 | 3:28:30PM | 65727 | 194
SKT | OUT | -1.146696 | 0.3480652 | 3.096232 | 3:28:30PM | 65759 | 194
SKT | OUT | -1.141803 | 0.3492145 | 3.096152 | 3:28:30PM | 65795 | 194
SKT | OUT | -1.143625 | 0.353528 | 3.096047 | 3:28:30PM | 65827 | 194
SKT | OUT | -1.138177 | 0.3520127 | 3.098794 | 3:28:30PM | 65863 | 194
SKT | OUT | -1.134043 | 0.3574884 | 3.100613 | 3:28:30PM | 65895 | 194
SKT | OUT | -1.138231 | 0.3544356 | 3.100339 | 3:28:30PM | 65927 | 194
SKT | OUT | -1.137763 | 0.3575464 | 3.103637 | 3:28:30PM | 65963 | 194
SKT | OUT | -1.136973 | 0.3575841 | 3.105746 | 3:28:30PM | 65996 | 194
SKT | OUT | -1.138024 | 0.3590219 | 3.106023 | 3:28:30PM | 66027 | 194
SKT | OUT | -1.140939 | 0.3429493 | 3.105789 | 3:28:30PM | 66063 | 194
SKT | OUT | -1.140542 | 0.3495935 | 3.105182 | 3:28:30PM | 66095 | 194
SKT | OUT | -1.139562 | 0.3535521 | 3.107394 | 3:28:30PM | 66127 | 194
SKT | OUT | -1.136823 | 0.3519616 | 3.108632 | 3:28:30PM | 66163 | 194
SKT | OUT | -1.139268 | 0.3426486 | 3.110275 | 3:28:30PM | 66196 | 194
SKT | OUT | -1.13807 | 0.3508781 | 3.11077 | 3:28:30PM | 66227 | 194
SKT | OUT | -1.140655 | 0.3515388 | 3.109084 | 3:28:30PM | 66264 | 194
SKT | OUT | -1.141964 | 0.3556881 | 3.110947 | 3:28:30PM | 66296 | 194
SKT | OUT | -1.141787 | 0.3549743 | 3.102257 | 3:28:30PM | 66327 | 194
SKT | OUT | -1.1409 | 0.343535 | 3.099859 | 3:28:30PM | 66363 | 194
SKT | OUT | -1.142035 | 0.3402057 | 3.101988 | 3:28:30PM | 66395 | 194
SKT | OUT | -1.143826 | 0.3500698 | 3.101479 | 3:28:30PM | 66431 | 194
SKT | OUT | -1.143306 | 0.3508494 | 3.100258 | 3:28:30PM | 66464 | 194
SKT | OUT | -1.144887 | 0.3491165 | 3.10309 | 3:28:30PM | 66495 | 194
SKT | OUT | -1.14375 | 0.3493304 | 3.100012 | 3:28:30PM | 66531 | 194
SKT | OUT | -1.14351 | 0.3511631 | 3.103408 | 3:28:30PM | 66563 | 194
SKT | OUT | -1.144051 | 0.3518745 | 3.104123 | 3:28:30PM | 66595 | 194
SKT | OUT | -1.146153 | 0.3531106 | 3.101144 | 3:28:30PM | 66631 | 194
SKT | OUT | -1.143276 | 0.3552055 | 3.100618 | 3:28:31PM | 66663 | 194
SKT | OUT | -1.145911 | 0.3487505 | 3.09857 | 3:28:31PM | 66695 | 194
SKT | OUT | -1.143526 | 0.3591068 | 3.101104 | 3:28:31PM | 66732 | 194
SKT | OUT | -1.143207 | 0.3550876 | 3.100712 | 3:28:31PM | 66763 | 194
SKT | OUT | -1.139796 | 0.3611462 | 3.10197 | 3:28:31PM | 66795 | 194
SKT | OUT | -1.14444 | 0.3560291 | 3.098556 | 3:28:31PM | 66827 | 194
SKT | OUT | -1.146288 | 0.3497696 | 3.098712 | 3:28:31PM | 66859 | 194
SKT | OUT | -1.142397 | 0.3622981 | 3.098139 | 3:28:31PM | 66895 | 194
SKT | OUT | -1.144171 | 0.3586754 | 3.097361 | 3:28:31PM | 66927 | 194
SKT | OUT | -1.1475 | 0.351422 | 3.09908 | 3:28:31PM | 66959 | 194
SKT | OUT | -1.1482 | 0.356445 | 3.100693 | 3:28:31PM | 66995 | 194
SKT | OUT | -1.145864 | 0.3541213 | 3.098711 | 3:28:31PM | 67027 | 194
SKT | OUT | -1.147328 | 0.3515601 | 3.098982 | 3:28:31PM | 67063 | 194
SKT | OUT | -1.151434 | 0.3471236 | 3.096252 | 3:28:31PM | 67094 | 194
SKT | OUT | -1.153428 | 0.3528377 | 3.100597 | 3:28:31PM | 67131 | 194
SKT | OUT | -1.15177 | 0.3463101 | 3.098497 | 3:28:31PM | 67163 | 194
SKT | OUT | -1.15052 | 0.3574012 | 3.096252 | 3:28:31PM | 67195 | 194
SKT | OUT | -1.150232 | 0.3499975 | 3.099607 | 3:28:31PM | 67232 | 194
SKT | OUT | -1.149971 | 0.3486901 | 3.102074 | 3:28:31PM | 67264 | 194
SKT | OUT | -1.151887 | 0.3481035 | 3.101291 | 3:28:31PM | 67295 | 194
SKT | OUT | -1.149005 | 0.3534259 | 3.102807 | 3:28:31PM | 67331 | 194
SKT | OUT | -1.150003 | 0.3448755 | 3.102624 | 3:28:31PM | 67363 | 194
SKT | OUT | -1.148536 | 0.3573503 | 3.102527 | 3:28:31PM | 67396 | 194
SKT | OUT | -1.151638 | 0.3514954 | 3.102031 | 3:28:31PM | 67432 | 194
SKT | OUT | -1.153244 | 0.3594156 | 3.102295 | 3:28:31PM | 67463 | 194
SKT | OUT | -1.151017 | 0.3592092 | 3.102679 | 3:28:31PM | 67499 | 194
SKT | OUT | -1.148868 | 0.3633105 | 3.10394 | 3:28:31PM | 67531 | 194
SKT | OUT | -1.146032 | 0.352687 | 3.105945 | 3:28:31PM | 67567 | 194
SKT | OUT | -1.149923 | 0.3592252 | 3.103282 | 3:28:31PM | 67599 | 194
SKT | OUT | -1.150005 | 0.3633303 | 3.104715 | 3:28:31PM | 67635 | 194
SKT | OUT | -1.148907 | 0.3517163 | 3.105469 | 3:28:32PM | 67667 | 194
SKT | OUT | -1.150232 | 0.3582133 | 3.104093 | 3:28:32PM | 67699 | 194
SKT | OUT | -1.149306 | 0.3610094 | 3.105273 | 3:28:32PM | 67735 | 194
SKT | OUT | -1.148189 | 0.353829 | 3.105735 | 3:28:32PM | 67767 | 194
SKT | OUT | -1.150172 | 0.3609752 | 3.105646 | 3:28:32PM | 67799 | 194
SKT | OUT | -1.150123 | 0.3505982 | 3.105823 | 3:28:32PM | 67835 | 194
SKT | OUT | -1.150567 | 0.3501736 | 3.102201 | 3:28:32PM | 67867 | 194
SKT | OUT | -1.153218 | 0.3578569 | 3.101958 | 3:28:32PM | 67899 | 194
SKT | OUT | -1.158632 | 0.3440151 | 3.100031 | 3:28:32PM | 67931 | 194
SKT | OUT | -1.151332 | 0.3502074 | 3.105592 | 3:28:32PM | 67963 | 194
SKT | OUT | -1.153374 | 0.3574377 | 3.103144 | 3:28:32PM | 68000 | 194
SKT | OUT | -1.151045 | 0.3449126 | 3.104853 | 3:28:32PM | 68031 | 194
SKT | OUT | -1.152835 | 0.3571153 | 3.105606 | 3:28:32PM | 68063 | 194
SKT | OUT | -1.152251 | 0.3465905 | 3.103106 | 3:28:32PM | 68098 | 194
SKT | OUT | -1.152549 | 0.3470377 | 3.105914 | 3:28:32PM | 68131 | 194
SKT | OUT | -1.151152 | 0.3543134 | 3.105146 | 3:28:32PM | 68163 | 194
SKT | OUT | -1.151469 | 0.3504029 | 3.105439 | 3:28:32PM | 68199 | 194
SKT | OUT | -1.150707 | 0.3453366 | 3.107485 | 3:28:32PM | 68231 | 194
SKT | OUT | -1.150844 | 0.3497195 | 3.105888 | 3:28:32PM | 68263 | 194
SKT | OUT | -1.150059 | 0.3465906 | 3.104399 | 3:28:32PM | 68295 | 194
SKT | OUT | -1.153981 | 0.3433396 | 3.1062 | 3:28:32PM | 68328 | 194
SKT | OUT | -1.15363 | 0.3411281 | 3.10634 | 3:28:32PM | 68363 | 194
SKT | OUT | -1.144587 | 0.3470151 | 3.109 | 3:28:32PM | 68395 | 194
SKT | OUT | -1.147737 | 0.3538599 | 3.108321 | 3:28:32PM | 68427 | 194
SKT | OUT | -1.145517 | 0.3589802 | 3.111774 | 3:28:32PM | 68465 | 194
SKT | OUT | -1.145851 | 0.3475387 | 3.1136 | 3:28:32PM | 68495 | 194
SKT | OUT | -1.146036 | 0.3494014 | 3.113131 | 3:28:32PM | 68527 | 194
SKT | OUT | -1.144888 | 0.3462036 | 3.112799 | 3:28:32PM | 68563 | 194
SKT | OUT | -1.14126 | 0.3594032 | 3.114964 | 3:28:32PM | 68595 | 194
SKT | OUT | -1.13719 | 0.353655 | 3.119091 | 3:28:32PM | 68628 | 194
SKT | OUT | -1.133436 | 0.3492607 | 3.122233 | 3:28:33PM | 68663 | 194
SKT | OUT | -1.131 | 0.3583194 | 3.121352 | 3:28:33PM | 68695 | 194
SKT | OUT | -1.127834 | 0.355329 | 3.123182 | 3:28:33PM | 68732 | 194
SKT | OUT | -1.122274 | 0.3498822 | 3.12418 | 3:28:33PM | 68763 | 194
SKT | OUT | -1.119581 | 0.3513859 | 3.124655 | 3:28:33PM | 68795 | 194
SKT | OUT | -1.109553 | 0.3592409 | 3.11879 | 3:28:33PM | 68831 | 194
SKT | OUT | -1.103323 | 0.3550707 | 3.121694 | 3:28:33PM | 68863 | 194
SKT | OUT | -1.102739 | 0.3576504 | 3.122377 | 3:28:33PM | 68895 | 194
SKT | OUT | -1.094285 | 0.3558378 | 3.125687 | 3:28:33PM | 68932 | 194
SKT | OUT | -1.089254 | 0.3549183 | 3.123644 | 3:28:33PM | 68963 | 194
SKT | OUT | -1.084101 | 0.350871 | 3.128098 | 3:28:33PM | 68995 | 194
SKT | OUT | -1.075206 | 0.3505747 | 3.127736 | 3:28:33PM | 69031 | 194
SKT | OUT | -1.071222 | 0.3489866 | 3.129327 | 3:28:33PM | 69063 | 194
SKT | OUT | -1.0684 | 0.3501828 | 3.131056 | 3:28:33PM | 69095 | 194
SKT | OUT | -1.062132 | 0.3609076 | 3.134624 | 3:28:33PM | 69131 | 194
SKT | OUT | -1.058376 | 0.3565548 | 3.132665 | 3:28:33PM | 69163 | 194
SKT | OUT | -1.054 | 0.3433442 | 3.134089 | 3:28:33PM | 69195 | 194
SKT | OUT | -1.048019 | 0.3420131 | 3.135771 | 3:28:33PM | 69231 | 194
SKT | OUT | -1.037726 | 0.3548921 | 3.139222 | 3:28:33PM | 69263 | 194
SKT | OUT | -1.03545 | 0.3508984 | 3.141229 | 3:28:33PM | 69336 | 194
SKT | OUT | -1.029345 | 0.3561204 | 3.140062 | 3:28:33PM | 69338 | 194
SKT | OUT | -1.026328 | 0.3568615 | 3.142901 | 3:28:33PM | 69363 | 194
SKT | OUT | -1.018174 | 0.3583114 | 3.143261 | 3:28:33PM | 69400 | 194
SKT | OUT | -1.020632 | 0.3596382 | 3.142149 | 3:28:33PM | 69431 | 194
SKT | OUT | -1.013772 | 0.3571245 | 3.143787 | 3:28:33PM | 69463 | 194
SKT | OUT | -1.013411 | 0.3637634 | 3.144572 | 3:28:33PM | 69501 | 194
SKT | OUT | -1.01035 | 0.3526042 | 3.141412 | 3:28:33PM | 69533 | 194
SKT | OUT | -1.009043 | 0.3519727 | 3.141811 | 3:28:33PM | 69563 | 194
SKT | OUT | -1.008521 | 0.3558437 | 3.141619 | 3:28:33PM | 69595 | 194
SKT | OUT | -1.005844 | 0.3501787 | 3.146786 | 3:28:33PM | 69627 | 194
SKT | OUT | -1.00798 | 0.3411779 | 3.144194 | 3:28:34PM | 69663 | 194
SKT | OUT | -1.004424 | 0.358012 | 3.143233 | 3:28:34PM | 69695 | 194
SKT | OUT | -1.007767 | 0.3514723 | 3.144709 | 3:28:34PM | 69727 | 194
SKT | OUT | -1.003706 | 0.3545717 | 3.146365 | 3:28:34PM | 69763 | 194
SKT | OUT | -1.007535 | 0.3469521 | 3.146344 | 3:28:34PM | 69796 | 194
SKT | OUT | -1.004261 | 0.3464314 | 3.146045 | 3:28:34PM | 69827 | 194
SKT | OUT | -1.004874 | 0.3563605 | 3.143075 | 3:28:34PM | 69863 | 194
SKT | OUT | -1.004733 | 0.3503312 | 3.142669 | 3:28:34PM | 69899 | 194
SKT | OUT | -1.003468 | 0.3519211 | 3.143994 | 3:28:34PM | 69931 | 194
SKT | OUT | -1.00503 | 0.344004 | 3.145065 | 3:28:34PM | 69963 | 194
SKT | OUT | -1.005113 | 0.3583871 | 3.142875 | 3:28:34PM | 70000 | 194
SKT | OUT | -1.006941 | 0.3438678 | 3.143218 | 3:28:34PM | 70031 | 194
SKT | OUT | -1.006955 | 0.3437698 | 3.142276 | 3:28:34PM | 70063 | 194
SKT | OUT | -1.009914 | 0.344232 | 3.141182 | 3:28:34PM | 70098 | 194
SKT | OUT | -1.008277 | 0.3434274 | 3.142497 | 3:28:34PM | 70131 | 194
SKT | OUT | -1.008442 | 0.3490943 | 3.14107 | 3:28:34PM | 70163 | 194
SKT | OUT | -1.008667 | 0.3525153 | 3.140943 | 3:28:34PM | 70199 | 194
SKT | OUT | -1.007598 | 0.3414194 | 3.144323 | 3:28:34PM | 70231 | 194
SKT | OUT | -1.009857 | 0.3442448 | 3.141215 | 3:28:34PM | 70268 | 194
SKT | OUT | -1.010879 | 0.348968 | 3.139282 | 3:28:34PM | 70299 | 194
SKT | OUT | -1.006992 | 0.3482531 | 3.141252 | 3:28:34PM | 70335 | 194
SKT | OUT | -1.010919 | 0.3512451 | 3.137006 | 3:28:34PM | 70367 | 194
SKT | OUT | -1.01617 | 0.3512146 | 3.135236 | 3:28:34PM | 70399 | 194
SKT | OUT | -1.013994 | 0.3499281 | 3.138202 | 3:28:34PM | 70439 | 194
SKT | OUT | -1.012123 | 0.349503 | 3.1401 | 3:28:34PM | 70474 | 194
SKT | OUT | -1.012791 | 0.3514177 | 3.138706 | 3:28:34PM | 70502 | 194
SKT | OUT | -1.014644 | 0.343678 | 3.140032 | 3:28:34PM | 70535 | 194
SKT | OUT | -1.016122 | 0.3543407 | 3.137146 | 3:28:34PM | 70567 | 194
SKT | OUT | -1.01292 | 0.3486024 | 3.137139 | 3:28:34PM | 70603 | 194
SKT | OUT | -1.012968 | 0.3490968 | 3.139145 | 3:28:34PM | 70635 | 194
SKT | OUT | -1.014477 | 0.3526664 | 3.136755 | 3:28:35PM | 70667 | 194
SKT | OUT | -1.012572 | 0.3439818 | 3.139481 | 3:28:35PM | 70699 | 194
SKT | OUT | -1.018545 | 0.351531 | 3.136203 | 3:28:35PM | 70731 | 194
SKT | OUT | -1.014392 | 0.3527972 | 3.136315 | 3:28:35PM | 70767 | 194
SKT | OUT | -1.01465 | 0.3522082 | 3.136058 | 3:28:35PM | 70799 | 194
SKT | OUT | -1.018026 | 0.3434828 | 3.135461 | 3:28:35PM | 70831 | 194
SKT | OUT | -1.013712 | 0.3553319 | 3.136882 | 3:28:35PM | 70867 | 194
SKT | OUT | -1.016246 | 0.3541985 | 3.13581 | 3:28:35PM | 70899 | 194
SKT | OUT | -1.017477 | 0.347999 | 3.138191 | 3:28:35PM | 70931 | 194
SKT | OUT | -1.015627 | 0.3418152 | 3.134994 | 3:28:35PM | 70967 | 194
SKT | OUT | -1.016066 | 0.3418598 | 3.136291 | 3:28:35PM | 70999 | 194
SKT | OUT | -1.013561 | 0.3571249 | 3.13535 | 3:28:35PM | 71031 | 194
SKT | OUT | -1.011865 | 0.3510686 | 3.135038 | 3:28:35PM | 71063 | 194
SKT | OUT | -1.014769 | 0.3559386 | 3.13273 | 3:28:35PM | 71095 | 194
SKT | OUT | -1.015866 | 0.3555051 | 3.132679 | 3:28:35PM | 71131 | 194
SKT | OUT | -1.011053 | 0.3535406 | 3.134565 | 3:28:35PM | 71163 | 194
SKT | OUT | -1.009784 | 0.3554226 | 3.134731 | 3:28:35PM | 71195 | 194
SKT | OUT | -1.014444 | 0.3561899 | 3.13289 | 3:28:35PM | 71231 | 194
SKT | OUT | -1.01216 | 0.3535774 | 3.137255 | 3:28:35PM | 71263 | 194
SKT | OUT | -1.013123 | 0.3508682 | 3.140472 | 3:28:35PM | 71295 | 194
SKT | OUT | -1.013892 | 0.3585244 | 3.130844 | 3:28:35PM | 71331 | 194
SKT | OUT | -1.014044 | 0.3461182 | 3.135203 | 3:28:35PM | 71363 | 194
SKT | OUT | -1.014703 | 0.3561625 | 3.132258 | 3:28:35PM | 71395 | 194
SKT | OUT | -1.015788 | 0.3538439 | 3.13331 | 3:28:35PM | 71431 | 194
SKT | OUT | -1.013065 | 0.3510603 | 3.1337 | 3:28:35PM | 71463 | 194
SKT | OUT | -1.012789 | 0.3501152 | 3.134 | 3:28:35PM | 71495 | 194
SKT | OUT | -1.015939 | 0.348973 | 3.135198 | 3:28:35PM | 71533 | 194
SKT | OUT | -1.016641 | 0.3457168 | 3.132729 | 3:28:35PM | 71563 | 194
SKT | OUT | -1.01253 | 0.3436899 | 3.136449 | 3:28:35PM | 71599 | 194
SKT | OUT | -1.009712 | 0.356106 | 3.134392 | 3:28:35PM | 71631 | 194
SKT | OUT | -1.007864 | 0.3590267 | 3.134656 | 3:28:36PM | 71663 | 194
SKT | OUT | -1.009787 | 0.3423924 | 3.139723 | 3:28:36PM | 71699 | 194
SKT | OUT | -1.008254 | 0.3546783 | 3.135667 | 3:28:36PM | 71731 | 194
SKT | OUT | -1.012915 | 0.3555525 | 3.136135 | 3:28:36PM | 71763 | 194
SKT | OUT | -1.008785 | 0.3437077 | 3.137448 | 3:28:36PM | 71799 | 194
SKT | OUT | -1.012668 | 0.3408707 | 3.136536 | 3:28:36PM | 71831 | 194
SKT | OUT | -1.009491 | 0.3545868 | 3.137242 | 3:28:36PM | 71863 | 194
SKT | OUT | -1.008459 | 0.355329 | 3.138516 | 3:28:36PM | 71899 | 194
SKT | OUT | -1.01072 | 0.3518217 | 3.138466 | 3:28:36PM | 71931 | 194
SKT | OUT | -1.012241 | 0.3471777 | 3.138327 | 3:28:36PM | 71963 | 194
SKT | OUT | -1.008004 | 0.360572 | 3.139071 | 3:28:36PM | 71999 | 194
SKT | OUT | -1.001566 | 0.3602528 | 3.139835 | 3:28:36PM | 72031 | 194
SKT | OUT | -1.005317 | 0.3547157 | 3.137415 | 3:28:36PM | 72063 | 194
SKT | OUT | -1.007444 | 0.3456315 | 3.136503 | 3:28:36PM | 72098 | 194
SKT | OUT | -1.005404 | 0.3476717 | 3.14048 | 3:28:36PM | 72131 | 194
SKT | OUT | -1.006081 | 0.3523167 | 3.139019 | 3:28:36PM | 72163 | 194
SKT | OUT | -1.008278 | 0.3470467 | 3.141205 | 3:28:36PM | 72199 | 194
SKT | OUT | -1.00501 | 0.3598114 | 3.141696 | 3:28:36PM | 72231 | 194
SKT | OUT | -1.008557 | 0.3417914 | 3.140623 | 3:28:36PM | 72267 | 194
SKT | OUT | -1.008154 | 0.3457278 | 3.142468 | 3:28:36PM | 72299 | 194
SKT | OUT | -1.005604 | 0.3566124 | 3.140791 | 3:28:36PM | 72331 | 194
SKT | OUT | -1.007376 | 0.3485381 | 3.141039 | 3:28:36PM | 72367 | 194
SKT | OUT | -1.006087 | 0.3476923 | 3.143513 | 3:28:36PM | 72399 | 194
SKT | OUT | -1.002726 | 0.3499574 | 3.142206 | 3:28:36PM | 72431 | 194
SKT | OUT | -1.008702 | 0.3491282 | 3.139178 | 3:28:36PM | 72467 | 194
SKT | OUT | -1.006682 | 0.3493776 | 3.141418 | 3:28:36PM | 72499 | 194
SKT | OUT | -1.003981 | 0.3589925 | 3.138179 | 3:28:36PM | 72531 | 194
SKT | OUT | -1.006208 | 0.3548907 | 3.139962 | 3:28:36PM | 72567 | 194
SKT | OUT | -1.004427 | 0.3507931 | 3.142051 | 3:28:36PM | 72599 | 194
SKT | OUT | -1.004815 | 0.354535 | 3.141617 | 3:28:36PM | 72631 | 194
SKT | OUT | -1.005032 | 0.3459969 | 3.138529 | 3:28:37PM | 72662 | 194
SKT | OUT | -1.005744 | 0.3598248 | 3.139738 | 3:28:37PM | 72694 | 194
SKT | OUT | -1.00748 | 0.342239 | 3.14002 | 3:28:37PM | 72730 | 194
SKT | OUT | -1.009315 | 0.3413041 | 3.137712 | 3:28:37PM | 72763 | 194
SKT | OUT | -1.004122 | 0.3560439 | 3.14253 | 3:28:37PM | 72795 | 194
SKT | OUT | -1.006092 | 0.3510978 | 3.13721 | 3:28:37PM | 72831 | 194
SKT | OUT | -1.004541 | 0.3558813 | 3.141257 | 3:28:37PM | 72863 | 194
SKT | OUT | -1.003222 | 0.355025 | 3.140829 | 3:28:37PM | 72895 | 194
SKT | OUT | -1.009958 | 0.3470576 | 3.136955 | 3:28:37PM | 72931 | 194
SKT | OUT | -1.010881 | 0.3501961 | 3.139822 | 3:28:37PM | 72967 | 194
SKT | OUT | -1.012393 | 0.3495713 | 3.137072 | 3:28:37PM | 72999 | 194
SKT | OUT | -1.010638 | 0.3512022 | 3.139317 | 3:28:37PM | 73031 | 194
SKT | OUT | -1.00877 | 0.3509024 | 3.140405 | 3:28:37PM | 73067 | 194
SKT | OUT | -1.012008 | 0.3504513 | 3.138123 | 3:28:37PM | 73099 | 194
SKT | OUT | -1.008138 | 0.3520987 | 3.13939 | 3:28:37PM | 73131 | 194
SKT | OUT | -1.006475 | 0.3630378 | 3.143405 | 3:28:37PM | 73167 | 194
SKT | OUT | -1.008978 | 0.3630916 | 3.138844 | 3:28:37PM | 73199 | 194
SKT | OUT | -1.007328 | 0.3560157 | 3.141836 | 3:28:37PM | 73235 | 194
SKT | OUT | -1.012717 | 0.3458892 | 3.137799 | 3:28:37PM | 73268 | 194
SKT | OUT | -1.008013 | 0.3543266 | 3.140799 | 3:28:37PM | 73299 | 194
SKT | OUT | -1.011151 | 0.347311 | 3.139417 | 3:28:37PM | 73335 | 194
SKT | OUT | -1.008069 | 0.3540125 | 3.139944 | 3:28:37PM | 73371 | 194
SKT | OUT | -1.011119 | 0.3467491 | 3.141104 | 3:28:37PM | 73403 | 194
SKT | OUT | -1.007512 | 0.355276 | 3.142342 | 3:28:37PM | 73435 | 194
SKT | OUT | -1.008457 | 0.3533079 | 3.141968 | 3:28:37PM | 73472 | 194
SKT | OUT | -1.011937 | 0.3477167 | 3.141613 | 3:28:37PM | 73503 | 194
SKT | OUT | -1.005891 | 0.3491509 | 3.14351 | 3:28:37PM | 73535 | 194
SKT | OUT | -1.005061 | 0.3608409 | 3.141609 | 3:28:37PM | 73571 | 194
SKT | OUT | -1.006745 | 0.3544815 | 3.139962 | 3:28:37PM | 73603 | 194
SKT | OUT | -1.006905 | 0.3522993 | 3.141618 | 3:28:37PM | 73635 | 194
SKT | OUT | -1.007125 | 0.3497013 | 3.14428 | 3:28:38PM | 73672 | 194
SKT | OUT | -1.008584 | 0.3442252 | 3.143838 | 3:28:38PM | 73703 | 194
SKT | OUT | -1.009483 | 0.347431 | 3.142859 | 3:28:38PM | 73735 | 194
SKT | OUT | -1.001836 | 0.3590947 | 3.146272 | 3:28:38PM | 73767 | 194
